SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,91.4574670791626,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,2.1149680614471436,25.53230045613601
192.168.29.8,91.46703600883484,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,2.1245369911193848,25.417302793842275
192.168.29.8,97.58960103988647,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,8.24710202217102,8.002811147791007
192.168.29.8,97.59587907791138,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,8.253380060195923,6.5427739430574725
192.168.29.8,97.59821200370789,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,8.255712985992432,7.509951000621769
192.168.29.8,97.59941411018372,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,8.256915092468262,6.539972785872216
192.168.29.8,97.60818910598755,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,8.265690088272095,6.533029840620174
192.168.29.8,103.73228001594543,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,14.38978099822998,4.58658821896722
192.168.29.8,103.73552107810974,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,14.393022060394287,3.751818052762764
192.168.29.8,103.73669290542603,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,14.394193887710571,4.307292265455321
192.168.29.8,103.7390661239624,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,14.396567106246948,3.750894195920384
192.168.29.8,103.7446219921112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,14.402122974395752,3.7494472235795913
192.168.29.8,109.8765549659729,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,20.534055948257446,3.214172600206676
192.168.29.8,109.91102004051208,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,20.56852102279663,2.6253710677666318
192.168.29.8,109.91197896003723,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,20.569479942321777,3.3058687040545816
192.168.29.8,109.9123010635376,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,20.569802045822144,2.625207567856383
192.168.29.8,109.92303609848022,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,20.58053708076477,2.6238382306587194
192.168.29.8,116.01976704597473,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,26.677268028259277,2.474016452137681
192.168.29.8,116.02364611625671,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,26.68114709854126,2.023900988985303
192.168.29.8,116.0250301361084,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,26.682531118392944,2.5484838637787957
192.168.29.8,116.0250301361084,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,26.682531118392944,2.0237960094713965
192.168.29.8,116.03252410888672,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,26.690025091171265,2.0232277720061993
192.168.29.8,122.16624903678894,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,32.823750019073486,2.0107391739715355
192.168.29.8,122.20005297660828,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,32.85755395889282,1.6434576982680424
192.168.29.8,122.2008171081543,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,32.85831809043884,1.8868890315490872
192.168.29.8,122.20176291465759,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,32.85926389694214,1.643372175632492
192.168.29.8,122.20995211601257,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,32.86745309829712,1.6429627156841602
192.168.29.8,128.3073809146881,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,38.964881896972656,1.693832928186748
192.168.29.8,128.3441300392151,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,39.001631021499634,1.3845574809482333
192.168.29.8,128.345232963562,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,39.00273394584656,1.7434675244667404
192.168.29.8,128.345232963562,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,39.00273394584656,1.3845183282529998
192.168.29.8,128.35553693771362,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,39.01303791999817,1.3841526545749845
192.168.29.8,134.45491099357605,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,45.112411975860596,1.463011998456572
192.168.29.8,134.48833107948303,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,45.14583206176758,1.1961237069707418
192.168.29.8,134.48851609230042,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,45.14601707458496,1.373321591084566
192.168.29.8,134.49252796173096,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,45.1500289440155,1.1960125223166116
192.168.29.8,134.49612092971802,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,45.15362191200256,1.1959173531026517
192.168.29.8,140.59593892097473,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,51.25343990325928,1.2877184463047713
192.168.29.8,140.60175204277039,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.25925302505493,1.0534683362163983
192.168.29.8,140.6019721031189,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,51.25947308540344,1.2095325267331904
192.168.29.8,140.60312294960022,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.260623931884766,1.0534401624091685
192.168.29.8,140.61693000793457,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,51.274430990219116,1.0531564945167466
192.168.29.8,146.74304795265198,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,57.40054893493652,1.1498147879179856
192.168.29.8,146.77647709846497,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,57.43397808074951,0.9402099907493523
192.168.29.8,146.77838897705078,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,57.43588995933533,1.0794644262306385
192.168.29.8,146.77838897705078,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,57.43588995933533,0.9401786938137819
192.168.29.8,146.7849190235138,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,57.44242000579834,0.9400718144282422
192.168.29.8,152.88361310958862,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,3.541114091873169,18.63820207077471
192.168.29.8,152.8956069946289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.553107976913452,15.197961995770598
192.168.29.8,152.89659190177917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,3.5540928840637207,19.13287081069456
192.168.29.8,152.89659190177917,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.5540928840637207,15.193750349669207
192.168.29.8,152.91971802711487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,3.577219009399414,15.095525283218866
192.168.29.8,158.93380308151245,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,9.591304063796997,6.881233204681864
192.168.29.8,158.93858790397644,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,9.596088886260986,5.627292602230212
192.168.29.8,158.93908596038818,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,9.59658694267273,7.085852543848411
192.168.29.8,158.94126892089844,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,9.598769903182983,5.625720852220181
192.168.29.8,158.9505970478058,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,9.608098030090332,5.620259059689497
192.168.29.8,164.94796800613403,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,15.605468988418579,4.229286543645766
192.168.29.8,164.9836299419403,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,15.641130924224854,3.452435777285468
192.168.29.8,164.9852910041809,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,15.642791986465454,3.9634868285433953
192.168.29.8,164.9852910041809,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,15.642791986465454,3.452069173247473
192.168.29.8,165.03625202178955,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,15.693753004074097,3.4408595564095856
192.168.29.8,171.11812496185303,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,21.775625944137573,3.0309117253076483
192.168.29.8,171.14911794662476,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,21.8066189289093,2.4763123607581154
192.168.29.8,171.14930391311646,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,21.806804895401,3.1182926763535646
192.168.29.8,171.15300798416138,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,21.810508966445923,2.4758706953182776
192.168.29.8,171.15754008293152,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,21.815041065216064,2.475356330458742
192.168.29.8,177.25534105300903,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,27.91284203529358,2.3645030454637412
192.168.29.8,177.29857301712036,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.956073999404907,1.93160169776162
192.168.29.8,177.29857301712036,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,27.956073999404907,2.217764912244823
192.168.29.8,177.29904198646545,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.95654296875,1.931569295258056
192.168.29.8,177.3081090450287,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,27.965610027313232,1.9309430385126483
192.168.29.8,183.4019889831543,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,34.05948996543884,1.9377859171400431
192.168.29.8,183.43850111961365,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,34.09600210189819,1.5837633936852002
192.168.29.8,183.43876695632935,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,34.09626793861389,1.994353168576267
192.168.29.8,183.44052505493164,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,34.09802603721619,1.5836693872267522
192.168.29.8,183.47042298316956,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,34.1279239654541,1.5822820062146574
192.168.29.8,189.54248189926147,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,40.19998288154602,1.641791743903891
192.168.29.8,189.62513208389282,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,40.28263306617737,1.3405280610948986
192.168.29.8,189.62531208992004,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,40.28281307220459,1.6880648299837941
192.168.29.8,189.62552404403687,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,40.28302502632141,1.3405150175468639
192.168.29.8,189.63787007331848,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,40.29537105560303,1.3401042994612493
192.168.29.8,195.55778908729553,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,46.21529006958008,1.4280987937246044
192.168.29.8,195.56352496147156,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,46.2210259437561,1.1682994675563825
192.168.29.8,195.56352496147156,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,46.2210259437561,1.3413808701573282
192.168.29.8,195.56380605697632,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,46.221307039260864,1.1682923625273476
192.168.29.8,195.57498002052307,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,46.23248100280762,1.168009997056413
192.168.29.8,201.63118290901184,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,52.28868389129639,1.2622233930616469
192.168.29.8,201.63523697853088,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,52.29273796081543,1.0326481669493741
192.168.29.8,201.63551092147827,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,52.29301190376282,1.185626869496471
192.168.29.8,201.63610792160034,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,52.29360890388489,1.0326309683321233
192.168.29.8,201.64105010032654,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,52.298551082611084,1.032533385383876
192.168.29.8,207.77021193504333,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,58.42771291732788,1.1296009496963624
192.168.29.8,207.77542996406555,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,58.4329309463501,0.9241364265910232
192.168.29.8,207.77575492858887,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,58.43325591087341,1.0610396260404664
192.168.29.8,207.77799797058105,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,58.4354989528656,0.9240958144903786
192.168.29.8,207.78786206245422,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,58.44536304473877,0.923939850603102
192.168.29.8,213.9145209789276,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,4.572021961212158,14.435626197758188
192.168.29.8,213.9764120578766,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,4.633913040161133,11.653218248161663
192.168.29.8,213.97686004638672,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,4.634361028671265,13.378327587433613
192.168.29.8,213.979150056839,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,4.636651039123535,11.646336880725793
192.168.29.8,213.99347805976868,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,4.650979042053223,11.610458682299532
192.168.29.8,220.06498003005981,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,10.72248101234436,6.155291851206531
192.168.29.8,220.14072704315186,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,10.798228025436401,5.000820493213991
192.168.29.8,220.14108395576477,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,10.798584938049316,6.297121371930764
192.168.29.8,220.14138293266296,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,10.79888391494751,5.0005167594453654
192.168.29.8,220.1527509689331,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,10.810251951217651,4.995258227438216
192.168.29.8,226.20181107521057,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,16.859312057495117,3.9147504818061947
192.168.29.8,226.21886706352234,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,16.876368045806885,3.199740599009802
192.168.29.8,226.21886706352234,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,16.876368045806885,4.029302976530862
192.168.29.8,226.21886706352234,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,16.876368045806885,3.199740599009802
192.168.29.8,226.23950099945068,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,16.89700198173523,3.1958332051076965
192.168.29.8,232.34562993049622,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,23.00313091278076,2.869174646279553
192.168.29.8,232.38805890083313,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,23.045559883117676,2.343184555891758
192.168.29.8,232.3894820213318,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,23.046983003616333,2.6901568847545683
192.168.29.8,232.3894820213318,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,23.046983003616333,2.343039867366882
192.168.29.8,232.4060070514679,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,23.06350803375244,2.341361076596559
192.168.29.8,238.4892499446869,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,29.146750926971436,2.264403334881686
192.168.29.8,238.52578997612,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,29.18329095840454,1.850373903236861
192.168.29.8,238.52705597877502,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,29.18455696105957,2.1244112111321574
192.168.29.8,238.5284149646759,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,29.18591594696045,1.8502074801467314
192.168.29.8,238.53415703773499,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,29.19165802001953,1.8498435396498205
192.168.29.8,244.6338529586792,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,35.291353940963745,1.870146441828399
192.168.29.8,244.6462800502777,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,35.303781032562256,1.5295812069022687
192.168.29.8,244.6462800502777,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,35.303781032562256,1.9261392975806348
192.168.29.8,244.6465539932251,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,35.304054975509644,1.529569338067814
192.168.29.8,244.67056894302368,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,35.32806992530823,1.528529583251182
192.168.29.8,250.77776408195496,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,41.4352650642395,1.5928460913107798
192.168.29.8,250.82497906684875,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,41.4824800491333,1.3017543776563145
192.168.29.8,250.8258399963379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,41.48334097862244,1.4945758595468575
192.168.29.8,250.8258399963379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,41.48334097862244,1.3017273615408114
192.168.29.8,250.8327751159668,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,41.49027609825134,1.3015097771855004
192.168.29.8,256.9279680252075,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,47.585469007492065,1.386978028725716
192.168.29.8,256.9580590724945,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,47.61556005477905,1.1340830589386328
192.168.29.8,256.9584240913391,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,47.61592507362366,1.30208538223579
192.168.29.8,256.96016097068787,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,47.61766195297241,1.1340329992121587
192.168.29.8,256.9654059410095,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,47.62290692329407,1.1339081019765862
192.168.29.8,263.06748509407043,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,53.72498607635498,1.2284786804076513
192.168.29.8,263.0743079185486,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,53.73180890083313,1.004991291092802
192.168.29.8,263.0743079185486,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,53.73180890083313,1.153878889773217
192.168.29.8,263.0743079185486,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,53.73180890083313,1.004991291092802
192.168.29.8,263.09172797203064,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,53.749228954315186,1.004665574754532
192.168.29.8,269.21580505371094,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,59.87330603599548,1.1023276376340598
192.168.29.8,269.245178937912,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,59.90267992019653,0.9014621728433487
192.168.29.8,269.2469639778137,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,59.90446496009827,1.0349812829694338
192.168.29.8,269.2469639778137,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,59.90446496009827,0.9014353109733779
192.168.29.8,269.2530219554901,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,59.91052293777466,0.9013441604588638
192.168.29.8,275.2506511211395,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,5.908152103424072,11.17100556056261
192.168.29.8,275.2600131034851,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,5.917514085769653,9.125453563322877
192.168.29.8,275.2603499889374,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,5.917850971221924,10.476776164438993
192.168.29.8,275.2606830596924,0,0,0,1,0,0,1,0,256,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,5.918184041976929,9.124420534573588
192.168.29.8,275.2680640220642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,5.925565004348755,9.113055035320608
192.168.29.8,281.2592360973358,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,11.916737079620361,5.538428813107841
192.168.29.8,281.2630479335785,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,11.920548915863037,4.529992736168429
192.168.29.8,281.26366806030273,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,54,1,3.09306920777189,68,14,11.92116904258728,5.704138558649428
192.168.29.8,281.26398491859436,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,11.921485900878906,4.5296366953735925
192.168.29.8,281.2713129520416,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,11.928813934326172,4.526854077638887
192.168.29.8,287.2739579677582,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,3,2,52,0,0,66,0,17.931458950042725,3.680682100875163
192.168.29.8,287.28172492980957,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,17.939225912094116,3.0101633294887455
192.168.29.8,287.28172492980957,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,48,1,2.75,62,8,17.939225912094116,3.456113452375967
192.168.29.8,287.28172492980957,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,3,2,40,0,0,54,0,17.939225912094116,3.0101633294887455
