SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.404691478694198,1514,1460,44.25354790687561,34.211946196629626
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.339763835641774,1514,1460,44.25354790687561,34.211946196629626
192.168.29.8,8.062516212463379,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.386926149606555,1514,1460,44.25354790687561,34.211946196629626
192.168.29.8,8.064624309539795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.2732068425008105,1514,1460,44.255656003952026,34.2103165268819
192.168.29.8,8.064624309539795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.419877086512879,1514,1460,44.255656003952026,34.2103165268819
192.168.29.8,8.064624309539795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.386009760246025,1514,1460,44.255656003952026,34.2103165268819
192.168.29.8,8.064624309539795,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.336760467215425,1514,1460,44.255656003952026,34.2103165268819
192.168.29.8,8.065053224563599,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.395634689390202,1514,1460,44.25608491897583,34.209984972051544
192.168.29.8,8.065053224563599,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.384910732469417,1514,1460,44.25608491897583,34.209984972051544
192.168.29.8,8.065053224563599,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.406046418208842,1514,1460,44.25608491897583,34.209984972051544
192.168.29.8,8.065053224563599,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.349070970034222,1514,1460,44.25608491897583,34.209984972051544
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.437942758806677,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.402359774716942,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.414964357056364,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.39185553772231,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3683014935142435,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.361995185099191,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.066304206848145,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.288985451231718,1514,1460,44.257335901260376,34.209017989193605
192.168.29.8,8.068155288696289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.375755319639768,1514,1460,44.25918698310852,34.20758724234624
192.168.29.8,8.068155288696289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.447907159587179,1514,1460,44.25918698310852,34.20758724234624
192.168.29.8,8.068155288696289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.362913106537085,1514,1460,44.25918698310852,34.20758724234624
192.168.29.8,8.068155288696289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.380601601611253,1514,1460,44.25918698310852,34.20758724234624
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.415172935923722,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.38991236981699,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.305382061727669,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.335764793515517,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.432763123828411,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3490482063577165,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.42309891888942,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.340068346001493,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.46004725759721,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3474640281541586,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.46271679948448,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,524,1,7.072049868547247,538,484,44.25956201553345,12.155565385197038
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.385014324223679,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068530321121216,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.431019615309563,1514,1460,44.25956201553345,34.20729738510839
192.168.29.8,8.068990230560303,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3285118581647115,1514,1460,44.260021924972534,34.20694193433659
192.168.29.8,8.070086240768433,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.420928680140282,1514,1460,44.261117935180664,34.206094889361275
192.168.29.8,8.070086240768433,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.310926416810149,1514,1460,44.261117935180664,34.206094889361275
192.168.29.8,8.070086240768433,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.344339964411626,1514,1460,44.261117935180664,34.206094889361275
192.168.29.8,8.070086240768433,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.260298286419738,1514,1460,44.261117935180664,34.206094889361275
192.168.29.8,8.070086240768433,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.32449561178892,1514,1460,44.261117935180664,34.206094889361275
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.390806668174079,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.320258487185998,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.310527491675417,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.387260640566574,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3060167602498955,1514,1460,44.26486611366272,34.20319844890915
